-2.23,120.75
-1.03,218.5
-0.05,342.4
0.76,332.85
1.32,334.85
1.97,236.5
2.91,147.55
3.02,70.35
3.06,23.6
3.14,0.45
3.27,0.0
3.38,0.0
3.35,0.0
3.27,0.0
3.09,0.0
2.95,0.0
2.92,0.0
3.0,0.0
2.63,0.0
2.52,0.0
2.35,0.0
2.21,0.0
2.11,0.0
2.11,0.0
2.24,98.4
2.51,137.4
2.72,200.15
3.09,238.35
3.07,343.0
2.86,337.85
0.5,312.45
-1.84,206.2
-4.15,40.85
-6.09,1.25
-7.84,0.0
-9.29,0.0
-10.48,0.0
-11.55,0.0
-12.59,0.0
-13.65,0.0
-14.57,0.0
-15.4,0.0
-15.66,0.0
-16.54,0.0
-17.43,0.0
-18.18,0.0
-19.11,0.0
-19.93,0.0
-20.1,221.1
-19.47,380.45
-18.56,489.15
-17.47,545.2
-16.33,524.5
-15.34,484.35
-14.93,380.25
-14.55,251.2
-14.55,38.95
-15.29,1.5
-17.08,0.0
-17.67,0.0
-16.74,0.0
-18.54,0.0
-20.61,0.0
-21.13,0.0
-21.47,0.0
-21.59,0.0
-20.83,0.0
-21.22,0.0
-21.62,0.0
-21.48,0.0
-21.54,0.0
-21.43,0.0
-20.89,168.85
-19.73,337.0
-17.52,475.55
-16.19,559.9
-15.15,579.4
-14.31,530.1
-13.28,422.1
-12.76,247.05
-12.73,37.1
-13.46,1.85
-14.55,0.0
-15.26,0.0
-15.94,0.0
-16.61,0.0
-17.11,0.0
-17.56,0.0
-17.91,0.0
-18.15,0.0
-18.13,0.0
-18.0,0.0
-17.84,0.0
-17.72,0.0
-17.86,0.0
-17.74,0.0
-16.91,153.5
-15.41,298.3
-13.95,433.95
-12.31,526.5
-11.19,581.65
-10.18,530.9
-8.91,410.2
-8.59,263.35
-8.77,36.85
-9.74,2.05
-11.46,0.0
-13.3,0.0
-13.46,0.0
-12.79,0.0
-13.61,0.0
-16.17,0.0
-18.84,0.0
-19.57,0.0
-19.77,0.0
-19.16,0.0
-17.59,0.0
-15.7,0.0
-13.57,0.0
-11.76,0.0
-9.85,99.05
-7.8,235.7
-5.9,306.05
-4.24,395.8
-2.46,446.0
-0.45,429.65
1.76,304.0
2.7,161.55
3.01,56.85
2.97,2.8
2.79,0.0
3.0,0.0
3.43,0.0
3.82,0.0
4.04,0.0
4.06,0.0
3.97,0.0
3.96,0.0
4.8,0.0
4.99,0.0
4.76,0.0
4.42,0.0
4.23,0.0
4.22,6.45
4.58,29.6
4.92,56.7
5.26,61.25
5.36,78.7
5.6,123.6
6.21,76.0
6.48,38.35
5.53,30.4
4.3,9.85
3.47,0.35
3.04,0.0
2.83,0.0
